Subject ID,Left Choice,Right Choice,Side Correct,Side Picked,Correct,Distance,Response Time,Date/Time,Consecutive Rounds
7,L,B,left,left,yes,10,11.687860495,2015-06-27T22:52:56.194,1
7,K,N,right,left,no,3,0.440651235,2015-06-27T22:52:56.659,2
7,O,D,left,left,yes,11,0.021273083,2015-06-27T22:52:56.688,3
7,K,A,left,left,yes,10,0.020842884,2015-06-27T22:52:56.720,4
7,A,P,right,left,no,15,0.021010944,2015-06-27T22:52:56.752,5
7,P,Y,right,left,no,9,0.023699052,2015-06-27T22:52:56.783,6
7,A,V,right,left,no,21,0.023965895,2015-06-27T22:52:56.814,7
7,E,B,left,left,yes,3,0.026583871,2015-06-27T22:52:56.846,8
7,E,Z,right,left,no,21,0.02654795,2015-06-27T22:52:56.878,9
7,A,S,right,left,no,18,0.026765616,2015-06-27T22:52:56.910,10
7,W,L,left,left,yes,11,0.025886827,2015-06-27T22:52:56.941,11
7,C,S,right,left,no,16,0.026892196,2015-06-27T22:52:56.973,12
7,M,D,left,left,yes,9,0.02603094,2015-06-27T22:52:57.005,13
7,U,Q,left,left,yes,4,0.026001862,2015-06-27T22:52:57.038,14
7,Z,E,left,left,yes,21,0.021759731,2015-06-27T22:52:57.069,15
7,S,T,right,left,no,1,0.02394708,2015-06-27T22:52:57.102,16
7,R,O,left,left,yes,3,0.023992836,2015-06-27T22:52:57.133,17
7,M,V,right,left,no,9,0.023423228,2015-06-27T22:52:57.165,18
7,A,P,right,left,no,15,0.024443563,2015-06-27T22:52:57.197,19
7,Y,R,left,left,yes,7,0.023771749,2015-06-27T22:52:57.229,20
7,P,B,left,left,yes,14,0.023882507,2015-06-27T22:52:57.261,21
7,R,Y,right,left,no,7,0.023633196,2015-06-27T22:52:57.292,22
7,P,L,left,left,yes,4,0.027260816,2015-06-27T22:52:57.327,23
7,D,V,right,left,no,18,0.023637045,2015-06-27T22:52:57.359,24
7,T,L,left,left,yes,8,0.022273748,2015-06-27T22:52:57.391,25
7,T,V,right,left,no,2,0.024177574,2015-06-27T22:52:57.422,26
7,I,M,right,left,no,4,0.023608821,2015-06-27T22:52:57.454,27
7,Z,P,left,left,yes,10,0.023422372,2015-06-27T22:52:57.486,28
7,N,Z,right,left,no,12,0.023672538,2015-06-27T22:52:57.518,29
7,C,B,left,left,yes,1,0.027555883,2015-06-27T22:52:57.553,30
7,N,I,left,left,yes,5,0.030604914,2015-06-27T22:52:57.591,31
7,Q,O,left,left,yes,2,0.031613703,2015-06-27T22:52:57.631,32
7,L,V,right,left,no,10,0.024742906,2015-06-27T22:52:57.663,33
7,W,M,left,left,yes,10,0.024087771,2015-06-27T22:52:57.695,34
7,G,D,left,left,yes,3,0.023958198,2015-06-27T22:52:57.727,35
7,A,U,right,left,no,20,0.023690072,2015-06-27T22:52:57.759,36
7,J,S,right,left,no,9,0.024491885,2015-06-27T22:52:57.791,37
7,P,A,left,left,yes,15,0.022451216,2015-06-27T22:52:57.821,38
7,K,I,left,right,no,2,0.946325084,2015-06-27T22:52:58.780,39
7,F,E,left,left,yes,1,0.208070481,2015-06-27T22:52:58.997,40
